TStates,Addr,WStates,OpType,IStates
38976,0x8008, ,RR,4
38980,0x8009, ,RR,4
38984,0x3F74, ,RN,1
38988,0x800A, ,RN,1
38989,0x800A, ,RN,1
38990,0x800A, ,RN,1
38991,0x800A, ,RN,1
38992,0x800A, ,RN,1
38993,0x8007, ,RR,4
39000,0x8008, ,RR,4
39004,0x8009, ,RR,4
39008,0x3F77, ,RN,1
39012,0x800A, ,RN,1
39013,0x800A, ,RN,1
39014,0x800A, ,RN,1
39015,0x800A, ,RN,1
39016,0x800A, ,RN,1
39017,0x8007, ,RR,4
39024,0x8008, ,RR,4
39028,0x8009, ,RR,4
39032,0x3F7A, ,RN,1
39036,0x800A, ,RN,1
39037,0x800A, ,RN,1
39038,0x800A, ,RN,1
39039,0x800A, ,RN,1
39040,0x800A, ,RN,1
39041,0x8007, ,RR,4
39048,0x8008, ,RR,4
39052,0x8009, ,RR,4
39056,0x3F7D, ,RN,1
39060,0x800A, ,RN,1
39061,0x800A, ,RN,1
39062,0x800A, ,RN,1
39063,0x800A, ,RN,1
39064,0x800A, ,RN,1
39065,0x8007, ,RR,4
39072,0x8008, ,RR,4
39076,0x8009, ,RR,4
39080,0x3F00, ,RN,1
39084,0x800A, ,RN,1
39085,0x800A, ,RN,1
39086,0x800A, ,RN,1
39087,0x800A, ,RN,1
39088,0x800A, ,RN,1
39089,0x8007, ,RR,4
39096,0x8008, ,RR,4
39100,0x8009, ,RR,4
39104,0x3F03, ,RN,1
39108,0x800A, ,RN,1
39109,0x800A, ,RN,1
39110,0x800A, ,RN,1
39111,0x800A, ,RN,1
39112,0x800A, ,RN,1
39113,0x8007, ,RR,4
39120,0x8008, ,RR,4
39124,0x8009, ,RR,4
39128,0x3F06, ,RN,1
39132,0x800A, ,RN,1
39133,0x800A, ,RN,1
39134,0x800A, ,RN,1
39135,0x800A, ,RN,1
39136,0x800A, ,RN,1
39137,0x8007, ,RR,4
39144,0x8008, ,RR,4
39148,0x8009, ,RR,4
39152,0x3F09, ,RN,1
39156,0x800A, ,RN,1
39157,0x800A, ,RN,1
39158,0x800A, ,RN,1
39159,0x800A, ,RN,1
39160,0x800A, ,RN,1
39161,0x8007, ,RR,4
39168,0x8008, ,RR,4
39172,0x8009, ,RR,4
39176,0x3F0C, ,RN,1
39180,0x800A, ,RN,1
39181,0x800A, ,RN,1
39182,0x800A, ,RN,1
39183,0x800A, ,RN,1
39184,0x800A, ,RN,1
39185,0x8007, ,RR,4
39192,0x8008, ,RR,4
39196,0x8009, ,RR,4
39200,0x3F0F, ,RN,1
39204,0x800A, ,RN,1
39205,0x800A, ,RN,1
39206,0x800A, ,RN,1
39207,0x800A, ,RN,1
39208,0x800A, ,RN,1
39209,0x8007, ,RR,4
39216,0x8008, ,RR,4
39220,0x8009, ,RR,4
39224,0x3F12, ,RN,1
39228,0x800A, ,RN,1
39229,0x800A, ,RN,1
39230,0x800A, ,RN,1
39231,0x800A, ,RN,1
39232,0x800A, ,RN,1
39233,0x8007, ,RR,4
39240,0x8008, ,RR,4
39244,0x8009, ,RR,4
39248,0x3F15, ,RN,1
39252,0x800A, ,RN,1
39253,0x800A, ,RN,1
39254,0x800A, ,RN,1
39255,0x800A, ,RN,1
39256,0x800A, ,RN,1
39257,0x8007, ,RR,4
39264,0x8008, ,RR,4
39268,0x8009, ,RR,4
39272,0x3F18, ,RN,1
39276,0x800A, ,RN,1
39277,0x800A, ,RN,1
39278,0x800A, ,RN,1
39279,0x800A, ,RN,1
39280,0x800A, ,RN,1
39281,0x8007, ,RR,4
39288,0x8008, ,RR,4
39292,0x8009, ,RR,4
39296,0x3F1B, ,RN,1
39300,0x800A, ,RN,1
39301,0x800A, ,RN,1
39302,0x800A, ,RN,1
39303,0x800A, ,RN,1
39304,0x800A, ,RN,1
39305,0x8007, ,RR,4
39312,0x8008, ,RR,4
39316,0x8009, ,RR,4
39320,0x3F1E, ,RN,1
39324,0x800A, ,RN,1
39325,0x800A, ,RN,1
39326,0x800A, ,RN,1
39327,0x800A, ,RN,1
39328,0x800A, ,RN,1
39329,0x8007, ,RR,4
39336,0x8008, ,RR,4
39340,0x8009, ,RR,4
39344,0x3F21, ,RN,1
39348,0x800A, ,RN,1
39349,0x800A, ,RN,1
39350,0x800A, ,RN,1
39351,0x800A, ,RN,1
39352,0x800A, ,RN,1
39353,0x8007, ,RR,4
39360,0x8008, ,RR,4
39364,0x8009, ,RR,4
39368,0x3F24, ,RN,1
39372,0x800A, ,RN,1
39373,0x800A, ,RN,1
39374,0x800A, ,RN,1
39375,0x800A, ,RN,1
39376,0x800A, ,RN,1
39377,0x8007, ,RR,4
39384,0x8008, ,RR,4
39388,0x8009, ,RR,4
39392,0x3F27, ,RN,1
39396,0x800A, ,RN,1
39397,0x800A, ,RN,1
39398,0x800A, ,RN,1
39399,0x800A, ,RN,1
39400,0x800A, ,RN,1
39401,0x8007, ,RR,4
39408,0x8008, ,RR,4
39412,0x8009, ,RR,4
39416,0x3F2A, ,RN,1
39420,0x800A, ,RN,1
39421,0x800A, ,RN,1
39422,0x800A, ,RN,1
39423,0x800A, ,RN,1
39424,0x800A, ,RN,1
39425,0x8007, ,RR,4
39432,0x8008, ,RR,4
39436,0x8009, ,RR,4
39440,0x3F2D, ,RN,1
39444,0x800A, ,RN,1
39445,0x800A, ,RN,1
39446,0x800A, ,RN,1
39447,0x800A, ,RN,1
39448,0x800A, ,RN,1
39449,0x8007, ,RR,4
39456,0x8008, ,RR,4
39460,0x8009, ,RR,4
39464,0x3F30, ,RN,1
39468,0x800A, ,RN,1
39469,0x800A, ,RN,1
39470,0x800A, ,RN,1
39471,0x800A, ,RN,1
39472,0x800A, ,RN,1
39473,0x8007, ,RR,4
39480,0x8008, ,RR,4
39484,0x8009, ,RR,4
39488,0x3F33, ,RN,1
39492,0x800A, ,RN,1
39493,0x800A, ,RN,1
39494,0x800A, ,RN,1
39495,0x800A, ,RN,1
39496,0x800A, ,RN,1
39497,0x8007, ,RR,4
39504,0x8008, ,RR,4
39508,0x8009, ,RR,4
39512,0x3F36, ,RN,1
39516,0x800A, ,RN,1
39517,0x800A, ,RN,1
39518,0x800A, ,RN,1
39519,0x800A, ,RN,1
39520,0x800A, ,RN,1
39521,0x8007, ,RR,4
39528,0x8008, ,RR,4
39532,0x8009, ,RR,4
39536,0x3F39, ,RN,1
39540,0x800A, ,RN,1
39541,0x800A, ,RN,1
39542,0x800A, ,RN,1
39543,0x800A, ,RN,1
39544,0x800A, ,RN,1
39545,0x8007, ,RR,4
39552,0x8008, ,RR,4
39556,0x8009, ,RR,4
39560,0x3F3C, ,RN,1
39564,0x800A, ,RN,1
39565,0x800A, ,RN,1
39566,0x800A, ,RN,1
39567,0x800A, ,RN,1
39568,0x800A, ,RN,1
39569,0x8007, ,RR,4
39576,0x8008, ,RR,4
39580,0x8009, ,RR,4
39584,0x3F3F, ,RN,1
39588,0x800A, ,RN,1
39589,0x800A, ,RN,1
39590,0x800A, ,RN,1
39591,0x800A, ,RN,1
39592,0x800A, ,RN,1
39593,0x8007, ,RR,4
39600,0x8008, ,RR,4
39604,0x8009, ,RR,4
39608,0x3F42, ,RN,1
39612,0x800A, ,RN,1
39613,0x800A, ,RN,1
39614,0x800A, ,RN,1
39615,0x800A, ,RN,1
39616,0x800A, ,RN,1
39617,0x8007, ,RR,4
39624,0x8008, ,RR,4
39628,0x8009, ,RR,4
39632,0x3F45, ,RN,1
39636,0x800A, ,RN,1
39637,0x800A, ,RN,1
39638,0x800A, ,RN,1
39639,0x800A, ,RN,1
39640,0x800A, ,RN,1
39641,0x8007, ,RR,4
39648,0x8008, ,RR,4
39652,0x8009, ,RR,4
39656,0x3F48, ,RN,1
39660,0x800A, ,RN,1
39661,0x800A, ,RN,1
39662,0x800A, ,RN,1
39663,0x800A, ,RN,1
39664,0x800A, ,RN,1
39665,0x8007, ,RR,4
39672,0x8008, ,RR,4
39676,0x8009, ,RR,4
39680,0x3F4B, ,RN,1
39684,0x800A, ,RN,1
39685,0x800A, ,RN,1
39686,0x800A, ,RN,1
39687,0x800A, ,RN,1
39688,0x800A, ,RN,1
39689,0x8007, ,RR,4
39696,0x8008, ,RR,4
39700,0x8009, ,RR,4
39704,0x3F4E, ,RN,1
39708,0x800A, ,RN,1
39709,0x800A, ,RN,1
39710,0x800A, ,RN,1
39711,0x800A, ,RN,1
39712,0x800A, ,RN,1
39713,0x8007, ,RR,4
39720,0x8008, ,RR,4
39724,0x8009, ,RR,4
39728,0x3F51, ,RN,1
39732,0x800A, ,RN,1
39733,0x800A, ,RN,1
39734,0x800A, ,RN,1
39735,0x800A, ,RN,1
39736,0x800A, ,RN,1
39737,0x8007, ,RR,4
39744,0x8008, ,RR,4
39748,0x8009, ,RR,4
39752,0x3F54, ,RN,1
39756,0x800A, ,RN,1
39757,0x800A, ,RN,1
39758,0x800A, ,RN,1
39759,0x800A, ,RN,1
39760,0x800A, ,RN,1
39761,0x8007, ,RR,4
39768,0x8008, ,RR,4
39772,0x8009, ,RR,4
39776,0x3F57, ,RN,1
39780,0x800A, ,RN,1
39781,0x800A, ,RN,1
39782,0x800A, ,RN,1
39783,0x800A, ,RN,1
39784,0x800A, ,RN,1
39785,0x8007, ,RR,4
39792,0x8008, ,RR,4
39796,0x8009, ,RR,4
39800,0x3F5A, ,RN,1
39804,0x800A, ,RN,1
39805,0x800A, ,RN,1
39806,0x800A, ,RN,1
39807,0x800A, ,RN,1
39808,0x800A, ,RN,1
39809,0x8007, ,RR,4
39816,0x8008, ,RR,4
39820,0x8009, ,RR,4
39824,0x3F5D, ,RN,1
39828,0x800A, ,RN,1
39829,0x800A, ,RN,1
39830,0x800A, ,RN,1
39831,0x800A, ,RN,1
39832,0x800A, ,RN,1
39833,0x8007, ,RR,4
39840,0x8008, ,RR,4
39844,0x8009, ,RR,4
39848,0x3F60, ,RN,1
39852,0x800A, ,RN,1
39853,0x800A, ,RN,1
39854,0x800A, ,RN,1
39855,0x800A, ,RN,1
39856,0x800A, ,RN,1
39857,0x8007, ,RR,4
39864,0x8008, ,RR,4
39868,0x8009, ,RR,4
39872,0x3F63, ,RN,1
39876,0x800A, ,RN,1
39877,0x800A, ,RN,1
39878,0x800A, ,RN,1
39879,0x800A, ,RN,1
39880,0x800A, ,RN,1
39881,0x8007, ,RR,4
39888,0x8008, ,RR,4
39892,0x8009, ,RR,4
39896,0x3F66, ,RN,1
39900,0x800A, ,RN,1
39901,0x800A, ,RN,1
39902,0x800A, ,RN,1
39903,0x800A, ,RN,1
39904,0x800A, ,RN,1
39905,0x8007, ,RR,4
39912,0x8008, ,RR,4
39916,0x8009, ,RR,4
39920,0x3F69, ,RN,1
39924,0x800A, ,RN,1
39925,0x800A, ,RN,1
39926,0x800A, ,RN,1
39927,0x800A, ,RN,1
39928,0x800A, ,RN,1
39929,0x8007, ,RR,4
39936,0x8008, ,RR,4
39940,0x8009, ,RR,4
39944,0x3F6C, ,RN,1
39948,0x800A, ,RN,1
39949,0x800A, ,RN,1
39950,0x800A, ,RN,1
39951,0x800A, ,RN,1
39952,0x800A, ,RN,1
39953,0x8007, ,RR,4
39960,0x8008, ,RR,4
39964,0x8009, ,RR,4
39968,0x3F6F, ,RN,1
39972,0x800A, ,RN,1
39973,0x800A, ,RN,1
39974,0x800A, ,RN,1
39975,0x800A, ,RN,1
39976,0x800A, ,RN,1
39977,0x8007, ,RR,4
39984,0x8008, ,RR,4
39988,0x8009, ,RR,4
39992,0x3F72, ,RN,1
39996,0x800A, ,RN,1
39997,0x800A, ,RN,1
39998,0x800A, ,RN,1
39999,0x800A, ,RN,1
40000,0x800A, ,RN,1
40001,0x8007, ,RR,4
40008,0x8008, ,RR,4
40012,0x8009, ,RR,4
40016,0x3F75, ,RN,1
40020,0x800A, ,RN,1
40021,0x800A, ,RN,1
40022,0x800A, ,RN,1
40023,0x800A, ,RN,1
40024,0x800A, ,RN,1
40025,0x8007, ,RR,4
40032,0x8008, ,RR,4
40036,0x8009, ,RR,4
40040,0x3F78, ,RN,1
40044,0x800A, ,RN,1
40045,0x800A, ,RN,1
40046,0x800A, ,RN,1
40047,0x800A, ,RN,1
40048,0x800A, ,RN,1
40049,0x8007, ,RR,4
40056,0x8008, ,RR,4
40060,0x8009, ,RR,4
40064,0x3F7B, ,RN,1
40068,0x800A, ,RN,1
40069,0x800A, ,RN,1
40070,0x800A, ,RN,1
40071,0x800A, ,RN,1
40072,0x800A, ,RN,1
40073,0x8007, ,RR,4
40080,0x8008, ,RR,4
40084,0x8009, ,RR,4
40088,0x3F7E, ,RN,1
40092,0x800A, ,RN,1
40093,0x800A, ,RN,1
40094,0x800A, ,RN,1
40095,0x800A, ,RN,1
40096,0x800A, ,RN,1
40097,0x8007, ,RR,4
40104,0x8008, ,RR,4
40108,0x8009, ,RR,4
40112,0x3F01, ,RN,1
40116,0x800A, ,RN,1
40117,0x800A, ,RN,1
40118,0x800A, ,RN,1
40119,0x800A, ,RN,1
40120,0x800A, ,RN,1
40121,0x8007, ,RR,4
40128,0x8008, ,RR,4
40132,0x8009, ,RR,4
40136,0x3F04, ,RN,1
40140,0x800A, ,RN,1
40141,0x800A, ,RN,1
40142,0x800A, ,RN,1
40143,0x800A, ,RN,1
40144,0x800A, ,RN,1
40145,0x8007, ,RR,4
40152,0x8008, ,RR,4
40156,0x8009, ,RR,4
40160,0x3F07, ,RN,1
40164,0x800A, ,RN,1
40165,0x800A, ,RN,1
40166,0x800A, ,RN,1
40167,0x800A, ,RN,1
40168,0x800A, ,RN,1
40169,0x8007, ,RR,4
40176,0x8008, ,RR,4
40180,0x8009, ,RR,4
40184,0x3F0A, ,RN,1
40188,0x800A, ,RN,1
40189,0x800A, ,RN,1
40190,0x800A, ,RN,1
40191,0x800A, ,RN,1
40192,0x800A, ,RN,1
40193,0x8007, ,RR,4
40200,0x8008, ,RR,4
40204,0x8009, ,RR,4
40208,0x3F0D, ,RN,1
40212,0x800A, ,RN,1
40213,0x800A, ,RN,1
40214,0x800A, ,RN,1
40215,0x800A, ,RN,1
40216,0x800A, ,RN,1
40217,0x8007, ,RR,4
40224,0x8008, ,RR,4
40228,0x8009, ,RR,4
40232,0x3F10, ,RN,1
40236,0x800A, ,RN,1
40237,0x800A, ,RN,1
40238,0x800A, ,RN,1
40239,0x800A, ,RN,1
40240,0x800A, ,RN,1
40241,0x8007, ,RR,4
40248,0x8008, ,RR,4
40252,0x8009, ,RR,4
40256,0x3F13, ,RN,1
40260,0x800A, ,RN,1
40261,0x800A, ,RN,1
40262,0x800A, ,RN,1
40263,0x800A, ,RN,1
40264,0x800A, ,RN,1
40265,0x8007, ,RR,4
40272,0x8008, ,RR,4
40276,0x8009, ,RR,4
40280,0x3F16, ,RN,1
40284,0x800A, ,RN,1
40285,0x800A, ,RN,1
40286,0x800A, ,RN,1
40287,0x800A, ,RN,1
40288,0x800A, ,RN,1
40289,0x8007, ,RR,4
40296,0x8008, ,RR,4
40300,0x8009, ,RR,4
40304,0x3F19, ,RN,1
40308,0x800A, ,RN,1
40309,0x800A, ,RN,1
40310,0x800A, ,RN,1
40311,0x800A, ,RN,1
40312,0x800A, ,RN,1
40313,0x8007, ,RR,4
40320,0x8008, ,RR,4
40324,0x8009, ,RR,4
40328,0x3F1C, ,RN,1
40332,0x800A, ,RN,1
40333,0x800A, ,RN,1
40334,0x800A, ,RN,1
40335,0x800A, ,RN,1
40336,0x800A, ,RN,1
40337,0x8007, ,RR,4
40344,0x8008, ,RR,4
40348,0x8009, ,RR,4
40352,0x3F1F, ,RN,1
40356,0x800A, ,RN,1
40357,0x800A, ,RN,1
40358,0x800A, ,RN,1
40359,0x800A, ,RN,1
40360,0x800A, ,RN,1
40361,0x8007, ,RR,4
40368,0x8008, ,RR,4
40372,0x8009, ,RR,4
40376,0x3F22, ,RN,1
40380,0x800A, ,RN,1
40381,0x800A, ,RN,1
40382,0x800A, ,RN,1
40383,0x800A, ,RN,1
40384,0x800A, ,RN,1
40385,0x8007, ,RR,4
40392,0x8008, ,RR,4
40396,0x8009, ,RR,4
40400,0x3F25, ,RN,1
40404,0x800A, ,RN,1
40405,0x800A, ,RN,1
40406,0x800A, ,RN,1
40407,0x800A, ,RN,1
40408,0x800A, ,RN,1
40409,0x8007, ,RR,4
40416,0x8008, ,RR,4
40420,0x8009, ,RR,4
40424,0x3F28, ,RN,1
40428,0x800A, ,RN,1
40429,0x800A, ,RN,1
40430,0x800A, ,RN,1
40431,0x800A, ,RN,1
40432,0x800A, ,RN,1
40433,0x8007, ,RR,4
40440,0x8008, ,RR,4
40444,0x8009, ,RR,4
40448,0x3F2B, ,RN,1
40452,0x800A, ,RN,1
40453,0x800A, ,RN,1
40454,0x800A, ,RN,1
40455,0x800A, ,RN,1
40456,0x800A, ,RN,1
40457,0x8007, ,RR,4
40464,0x8008, ,RR,4
40468,0x8009, ,RR,4
40472,0x3F2E, ,RN,1
40476,0x800A, ,RN,1
40477,0x800A, ,RN,1
40478,0x800A, ,RN,1
40479,0x800A, ,RN,1
40480,0x800A, ,RN,1
40481,0x8007, ,RR,4
40488,0x8008, ,RR,4
40492,0x8009, ,RR,4
40496,0x3F31, ,RN,1
40500,0x800A, ,RN,1
40501,0x800A, ,RN,1
40502,0x800A, ,RN,1
40503,0x800A, ,RN,1
40504,0x800A, ,RN,1
40505,0x8007, ,RR,4
40512,0x8008, ,RR,4
40516,0x8009, ,RR,4
40520,0x3F34, ,RN,1
40524,0x800A, ,RN,1
40525,0x800A, ,RN,1
40526,0x800A, ,RN,1
40527,0x800A, ,RN,1
40528,0x800A, ,RN,1
40529,0x8007, ,RR,4
40536,0x8008, ,RR,4
40540,0x8009, ,RR,4
40544,0x3F37, ,RN,1
40548,0x800A, ,RN,1
40549,0x800A, ,RN,1
40550,0x800A, ,RN,1
40551,0x800A, ,RN,1
40552,0x800A, ,RN,1
40553,0x8007, ,RR,4
40560,0x8008, ,RR,4
40564,0x8009, ,RR,4
40568,0x3F3A, ,RN,1
40572,0x800A, ,RN,1
40573,0x800A, ,RN,1
40574,0x800A, ,RN,1
40575,0x800A, ,RN,1
40576,0x800A, ,RN,1
40577,0x8007, ,RR,4
40584,0x8008, ,RR,4
40588,0x8009, ,RR,4
40592,0x3F3D, ,RN,1
40596,0x800A, ,RN,1
40597,0x800A, ,RN,1
40598,0x800A, ,RN,1
40599,0x800A, ,RN,1
40600,0x800A, ,RN,1
40601,0x8007, ,RR,4
40608,0x8008, ,RR,4
40612,0x8009, ,RR,4
40616,0x3F40, ,RN,1
40620,0x800A, ,RN,1
40621,0x800A, ,RN,1
40622,0x800A, ,RN,1
40623,0x800A, ,RN,1
40624,0x800A, ,RN,1
40625,0x8007, ,RR,4
40632,0x8008, ,RR,4
40636,0x8009, ,RR,4
40640,0x3F43, ,RN,1
40644,0x800A, ,RN,1
40645,0x800A, ,RN,1
40646,0x800A, ,RN,1
40647,0x800A, ,RN,1
40648,0x800A, ,RN,1
40649,0x8007, ,RR,4
40656,0x8008, ,RR,4
40660,0x8009, ,RR,4
40664,0x3F46, ,RN,1
40668,0x800A, ,RN,1
40669,0x800A, ,RN,1
40670,0x800A, ,RN,1
40671,0x800A, ,RN,1
40672,0x800A, ,RN,1
40673,0x8007, ,RR,4
40680,0x8008, ,RR,4
40684,0x8009, ,RR,4
40688,0x3F49, ,RN,1
40692,0x800A, ,RN,1
40693,0x800A, ,RN,1
40694,0x800A, ,RN,1
40695,0x800A, ,RN,1
40696,0x800A, ,RN,1
40697,0x8007, ,RR,4
40704,0x8008, ,RR,4
40708,0x8009, ,RR,4
40712,0x3F4C, ,RN,1
40716,0x800A, ,RN,1
40717,0x800A, ,RN,1
40718,0x800A, ,RN,1
40719,0x800A, ,RN,1
40720,0x800A, ,RN,1
40721,0x8007, ,RR,4
40728,0x8008, ,RR,4
40732,0x8009, ,RR,4
40736,0x3F4F, ,RN,1
40740,0x800A, ,RN,1
40741,0x800A, ,RN,1
40742,0x800A, ,RN,1
40743,0x800A, ,RN,1
40744,0x800A, ,RN,1
40745,0x8007, ,RR,4
40752,0x8008, ,RR,4
40756,0x8009, ,RR,4
40760,0x3F52, ,RN,1
40764,0x800A, ,RN,1
40765,0x800A, ,RN,1
40766,0x800A, ,RN,1
40767,0x800A, ,RN,1
40768,0x800A, ,RN,1
40769,0x8007, ,RR,4
40776,0x8008, ,RR,4
40780,0x8009, ,RR,4
40784,0x3F55, ,RN,1
40788,0x800A, ,RN,1
40789,0x800A, ,RN,1
40790,0x800A, ,RN,1
40791,0x800A, ,RN,1
40792,0x800A, ,RN,1
40793,0x8007, ,RR,4
40800,0x8008, ,RR,4
40804,0x8009, ,RR,4
40808,0x3F58, ,RN,1
40812,0x800A, ,RN,1
40813,0x800A, ,RN,1
40814,0x800A, ,RN,1
40815,0x800A, ,RN,1
40816,0x800A, ,RN,1
40817,0x8007, ,RR,4
40824,0x8008, ,RR,4
40828,0x8009, ,RR,4
40832,0x3F5B, ,RN,1
40836,0x800A, ,RN,1
40837,0x800A, ,RN,1
40838,0x800A, ,RN,1
40839,0x800A, ,RN,1
40840,0x800A, ,RN,1
40841,0x8007, ,RR,4
40848,0x8008, ,RR,4
40852,0x8009, ,RR,4
40856,0x3F5E, ,RN,1
40860,0x800A, ,RN,1
40861,0x800A, ,RN,1
40862,0x800A, ,RN,1
40863,0x800A, ,RN,1
40864,0x800A, ,RN,1
40865,0x8007, ,RR,4
40872,0x8008, ,RR,4
40876,0x8009, ,RR,4
40880,0x3F61, ,RN,1
40884,0x800A, ,RN,1
40885,0x800A, ,RN,1
40886,0x800A, ,RN,1
40887,0x800A, ,RN,1
40888,0x800A, ,RN,1
40889,0x8007, ,RR,4
40896,0x8008, ,RR,4
40900,0x8009, ,RR,4
40904,0x3F64, ,RN,1
40908,0x800A, ,RN,1
40909,0x800A, ,RN,1
40910,0x800A, ,RN,1
40911,0x800A, ,RN,1
40912,0x800A, ,RN,1
40913,0x8007, ,RR,4
40920,0x8008, ,RR,4
40924,0x8009, ,RR,4
40928,0x3F67, ,RN,1
40932,0x800A, ,RN,1
40933,0x800A, ,RN,1
40934,0x800A, ,RN,1
40935,0x800A, ,RN,1
40936,0x800A, ,RN,1
40937,0x8007, ,RR,4
40944,0x8008, ,RR,4
40948,0x8009, ,RR,4
40952,0x3F6A, ,RN,1
40953,0x800A, ,RR,3
40956,0x800B, ,RR,4
40960,0x800C, ,RR,4
40970,0x8005, ,RR,4
40977,0x8007, ,RR,4
40984,0x8008, ,RR,4
40988,0x8009, ,RR,4
40992,0x3F70, ,RN,1
40996,0x800A, ,RN,1
40997,0x800A, ,RN,1
40998,0x800A, ,RN,1
40999,0x800A, ,RN,1
41000,0x800A, ,RN,1
41001,0x8007, ,RR,4
41008,0x8008, ,RR,4
41012,0x8009, ,RR,4
41016,0x3F73, ,RN,1
41020,0x800A, ,RN,1
41021,0x800A, ,RN,1
41022,0x800A, ,RN,1
41023,0x800A, ,RN,1
41024,0x800A, ,RN,1
41025,0x8007, ,RR,4
41032,0x8008, ,RR,4
41036,0x8009, ,RR,4
41040,0x3F76, ,RN,1
41044,0x800A, ,RN,1
41045,0x800A, ,RN,1
41046,0x800A, ,RN,1
41047,0x800A, ,RN,1
41048,0x800A, ,RN,1
41049,0x8007, ,RR,4
41056,0x8008, ,RR,4
41060,0x8009, ,RR,4
41064,0x3F79, ,RN,1
41068,0x800A, ,RN,1
41069,0x800A, ,RN,1
41070,0x800A, ,RN,1
41071,0x800A, ,RN,1
41072,0x800A, ,RN,1
41073,0x8007, ,RR,4
41080,0x8008, ,RR,4
41084,0x8009, ,RR,4
41088,0x3F7C, ,RN,1
41092,0x800A, ,RN,1
41093,0x800A, ,RN,1
41094,0x800A, ,RN,1
41095,0x800A, ,RN,1
41096,0x800A, ,RN,1
41097,0x8007, ,RR,4
41104,0x8008, ,RR,4
41108,0x8009, ,RR,4
41112,0x3F7F, ,RN,1
41116,0x800A, ,RN,1
41117,0x800A, ,RN,1
41118,0x800A, ,RN,1
41119,0x800A, ,RN,1
41120,0x800A, ,RN,1
41121,0x8007, ,RR,4
41128,0x8008, ,RR,4
41132,0x8009, ,RR,4
41136,0x3F02, ,RN,1
41140,0x800A, ,RN,1
41141,0x800A, ,RN,1
41142,0x800A, ,RN,1
41143,0x800A, ,RN,1
41144,0x800A, ,RN,1
41145,0x8007, ,RR,4
41152,0x8008, ,RR,4
41156,0x8009, ,RR,4
41160,0x3F05, ,RN,1
41164,0x800A, ,RN,1
41165,0x800A, ,RN,1
41166,0x800A, ,RN,1
41167,0x800A, ,RN,1
41168,0x800A, ,RN,1
41169,0x8007, ,RR,4
41176,0x8008, ,RR,4
41180,0x8009, ,RR,4
41184,0x3F08, ,RN,1
41188,0x800A, ,RN,1
41189,0x800A, ,RN,1
41190,0x800A, ,RN,1
41191,0x800A, ,RN,1
41192,0x800A, ,RN,1
41193,0x8007, ,RR,4
41200,0x8008, ,RR,4
41204,0x8009, ,RR,4
41208,0x3F0B, ,RN,1
41212,0x800A, ,RN,1
41213,0x800A, ,RN,1
41214,0x800A, ,RN,1
41215,0x800A, ,RN,1
41216,0x800A, ,RN,1
41217,0x8007, ,RR,4
41224,0x8008, ,RR,4
41228,0x8009, ,RR,4
41232,0x3F0E, ,RN,1
41236,0x800A, ,RN,1
41237,0x800A, ,RN,1
41238,0x800A, ,RN,1
41239,0x800A, ,RN,1
41240,0x800A, ,RN,1
41241,0x8007, ,RR,4
41248,0x8008, ,RR,4
41252,0x8009, ,RR,4
41256,0x3F11, ,RN,1
41260,0x800A, ,RN,1
41261,0x800A, ,RN,1
41262,0x800A, ,RN,1
41263,0x800A, ,RN,1
41264,0x800A, ,RN,1
41265,0x8007, ,RR,4
41272,0x8008, ,RR,4
41276,0x8009, ,RR,4
41280,0x3F14, ,RN,1
41284,0x800A, ,RN,1
41285,0x800A, ,RN,1
41286,0x800A, ,RN,1
41287,0x800A, ,RN,1
41288,0x800A, ,RN,1
41289,0x8007, ,RR,4
41296,0x8008, ,RR,4
41300,0x8009, ,RR,4
41304,0x3F17, ,RN,1
41308,0x800A, ,RN,1
41309,0x800A, ,RN,1
41310,0x800A, ,RN,1
41311,0x800A, ,RN,1
41312,0x800A, ,RN,1
41313,0x8007, ,RR,4
41320,0x8008, ,RR,4
41324,0x8009, ,RR,4
41328,0x3F1A, ,RN,1
41332,0x800A, ,RN,1
41333,0x800A, ,RN,1
41334,0x800A, ,RN,1
41335,0x800A, ,RN,1
41336,0x800A, ,RN,1
41337,0x8007, ,RR,4
41344,0x8008, ,RR,4
41348,0x8009, ,RR,4
41352,0x3F1D, ,RN,1
41356,0x800A, ,RN,1
41357,0x800A, ,RN,1
41358,0x800A, ,RN,1
41359,0x800A, ,RN,1
41360,0x800A, ,RN,1
41361,0x8007, ,RR,4
41368,0x8008, ,RR,4
41372,0x8009, ,RR,4
41376,0x3F20, ,RN,1
41380,0x800A, ,RN,1
41381,0x800A, ,RN,1
41382,0x800A, ,RN,1
41383,0x800A, ,RN,1
41384,0x800A, ,RN,1
41385,0x8007, ,RR,4
41392,0x8008, ,RR,4
41396,0x8009, ,RR,4
41400,0x3F23, ,RN,1
41404,0x800A, ,RN,1
41405,0x800A, ,RN,1
41406,0x800A, ,RN,1
41407,0x800A, ,RN,1
41408,0x800A, ,RN,1
41409,0x8007, ,RR,4
41416,0x8008, ,RR,4
41420,0x8009, ,RR,4
41424,0x3F26, ,RN,1
41428,0x800A, ,RN,1
41429,0x800A, ,RN,1
41430,0x800A, ,RN,1
41431,0x800A, ,RN,1
41432,0x800A, ,RN,1
41433,0x8007, ,RR,4
41440,0x8008, ,RR,4
41444,0x8009, ,RR,4
41448,0x3F29, ,RN,1
41452,0x800A, ,RN,1
41453,0x800A, ,RN,1
